Organisation;Basis_URL;Kriterium_ID;Kriterium_Name;Erfüllt;Konfidenz;Begründung;Quelle_URL;Beweis_Text;Muster_Typ
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;offene_lernplattform;Nutzung einer offenen Lernplattform;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Ja;0.50;Nachweis gefunden über textmuster Muster: 'element' gefunden im Kontext: r does not support the video tag. universität siegelement der uni freiburg in form eines kleeblatts univers;https://www.uni-freiburg.de/;'element' gefunden im Kontext: r does not support the video tag. universität siegelement der uni freiburg in form eines kleeblatts univers;textmuster
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;direkter_dialog;Angebote zum direkten Dialog;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;finanzberichte;Veröffentlichung relevanter Finanzberichte;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'kontakt' gefunden im Kontext: ieren nach rechts navigieren play-icon pause-icon kontakt barrierefreiheit impressum datenschutz hilfe im n;https://www.uni-freiburg.de/;'kontakt' gefunden im Kontext: ieren nach rechts navigieren play-icon pause-icon kontakt barrierefreiheit impressum datenschutz hilfe im n;textmuster
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-freiburg.de/;;
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;barrierefreiheitserklaerung;Vorhandensein einer Barrierefreiheitserklärung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'barrierefreiheit' gefunden im Kontext: ch rechts navigieren play-icon pause-icon kontakt barrierefreiheit impressum datenschutz hilfe im notfall lageplan l;https://www.uni-freiburg.de/;'barrierefreiheit' gefunden im Kontext: ch rechts navigieren play-icon pause-icon kontakt barrierefreiheit impressum datenschutz hilfe im notfall lageplan l;textmuster
Albert-Ludwigs-Universität Freiburg im Breisgau;https://www.uni-freiburg.de/;leichte_sprache;Angebote in Leichter Sprache oder mehrsprachige Informationen;Ja;0.50;Nachweis gefunden über textmuster Muster: 'english' gefunden im Kontext: oss globe deutsch chevron-down cross chevron-down english impressum datenschutz barrierefreiheit ufr-seal u;https://www.uni-freiburg.de/;'english' gefunden im Kontext: oss globe deutsch chevron-down cross chevron-down english impressum datenschutz barrierefreiheit ufr-seal u;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Ja;0.50;Nachweis gefunden über textmuster Muster: 'publikationsliste' gefunden im Kontext: sau tel.: 09874 / 509-470axel.toellner(at)elkb.de publikationsliste (august 2022) vita sekretariat barbara groß, bth;https://augustana.de/forschung-lehre/institute-und-projekte.html;'publikationsliste' gefunden im Kontext: sau tel.: 09874 / 509-470axel.toellner(at)elkb.de publikationsliste (august 2022) vita sekretariat barbara groß, bth;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'doi' gefunden im Kontext: . österreich z soziol 48, 513–532 (2023). https://doi.org/10.1007/s11614-023-00528-0.bitte aktivieren s;https://augustana.de/aktuelles/aktuelle-meldungen-komplettdarstellung.html;'doi' gefunden im Kontext: . österreich z soziol 48, 513–532 (2023). https://doi.org/10.1007/s11614-023-00528-0.bitte aktivieren s;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;offene_lernplattform;Nutzung einer offenen Lernplattform;Ja;0.50;Nachweis gefunden über textmuster Muster: 'moodle' gefunden im Kontext: tudierenden-portalstudienförderungenglische seitenmoodlerechtstextebibliothekskatalogstiftungnewsletter st;https://augustana.de/start.html;'moodle' gefunden im Kontext: tudierenden-portalstudienförderungenglische seitenmoodlerechtstextebibliothekskatalogstiftungnewsletter st;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Ja;0.50;Nachweis gefunden über textmuster Muster: 'element' gefunden im Kontext: oder ausgebaut wurden. von anfang an wurden auch elemente studentischer selbstverwaltung in die satzung au;https://augustana.de/hochschule/geschichte.html;'element' gefunden im Kontext: oder ausgebaut wurden. von anfang an wurden auch elemente studentischer selbstverwaltung in die satzung au;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'oer' gefunden im Kontext: haftskritik bei philo von alexandria / friederike oertelt isbn 978-90-04-27039-8 ------ von der erkennt;https://augustana.de/start.html;'oer' gefunden im Kontext: haftskritik bei philo von alexandria / friederike oertelt isbn 978-90-04-27039-8 ------ von der erkennt;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'methoden' gefunden im Kontext: literaturwissenschaftliche bibelauslegung : eine methodenlehre zur exegese des alten testament / helmut utz;https://augustana.de/start.html;'methoden' gefunden im Kontext: literaturwissenschaftliche bibelauslegung : eine methodenlehre zur exegese des alten testament / helmut utz;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Ja;0.50;Nachweis gefunden über textmuster Muster: 'software' gefunden im Kontext: puterviren oder der installation oder nutzung von software verursacht werden, wird nicht gehaftet. webmaster;https://augustana.de/impressum.html;'software' gefunden im Kontext: puterviren oder der installation oder nutzung von software verursacht werden, wird nicht gehaftet. webmaster;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;direkter_dialog;Angebote zum direkten Dialog;Ja;0.50;Nachweis gefunden über textmuster Muster: 'führungen' gefunden im Kontext: erechnet und darüber hinaus als obligatorische einführungen im sinne der zwischenprüfungsordnung belegt werde;https://augustana.de/forschung-lehre/altes-testament/lehrstuhlinhaber-prof-dr-michael-pietsch.html;'führungen' gefunden im Kontext: erechnet und darüber hinaus als obligatorische einführungen im sinne der zwischenprüfungsordnung belegt werde;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;finanzberichte;Veröffentlichung relevanter Finanzberichte;Nein;0.00;Keine ausreichenden Belege gefunden;https://augustana.de/start.html;;
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Ja;0.90;Nachweis gefunden über textmuster Muster: 'kontakt' gefunden im Kontext: tion springen theologie auf dem campus quicklinks kontakthochschul-terminegottesdienstebewerbungs-portalstu;https://augustana.de/start.html;'kontakt' gefunden im Kontext: tion springen theologie auf dem campus quicklinks kontakthochschul-terminegottesdienstebewerbungs-portalstu;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Ja;0.50;Nachweis gefunden über textmuster Muster: 'struktur' gefunden im Kontext: ntlichen lernstoff für die examensvorbereitung zu strukturieren. darüber hinaus werden die begleitung autono;https://augustana.de/forschung-lehre/altes-testament/lehrstuhlinhaber-prof-dr-michael-pietsch.html;'struktur' gefunden im Kontext: ntlichen lernstoff für die examensvorbereitung zu strukturieren. darüber hinaus werden die begleitung autono;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;barrierefreiheitserklaerung;Vorhandensein einer Barrierefreiheitserklärung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'zugänglichkeit' gefunden im Kontext: r unsere umweltaktivitäten zu informieren und die zugänglichkeit unserer schöpfungsleitlinien und unseres umweltpr;https://augustana.de/hochschule/umweltarbeit-/-fairtrade-university.html;'zugänglichkeit' gefunden im Kontext: r unsere umweltaktivitäten zu informieren und die zugänglichkeit unserer schöpfungsleitlinien und unseres umweltpr;textmuster
Augustana-Hochschule Neuendettelsau;https://augustana.de/start.html;leichte_sprache;Angebote in Leichter Sprache oder mehrsprachige Informationen;Ja;0.50;Nachweis gefunden über textmuster Muster: 'english' gefunden im Kontext: ktnewsletterinstagramdokumenten-serverstudi-portalenglishsitemapimpressumdatenschutz suchen: menü: startakt;https://augustana.de/start.html;'english' gefunden im Kontext: ktnewsletterinstagramdokumenten-serverstudi-portalenglishsitemapimpressumdatenschutz suchen: menü: startakt;textmuster
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;offene_lernplattform;Nutzung einer offenen Lernplattform;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;direkter_dialog;Angebote zum direkten Dialog;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;finanzberichte;Veröffentlichung relevanter Finanzberichte;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;barrierefreiheitserklaerung;Vorhandensein einer Barrierefreiheitserklärung;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bard College Berlin, A Liberal Arts University;http://www.berlin.bard.edu/;leichte_sprache;Angebote in Leichter Sprache oder mehrsprachige Informationen;Nein;0.00;Keine ausreichenden Belege gefunden;http://www.berlin.bard.edu/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;hoher_anteil_open_access;Hoher Anteil von Publikationen unter Open Access;Ja;0.50;Nachweis gefunden über textmuster Muster: 'open access' gefunden im Kontext: orschlagfachinformationenforschungsdatenmanagementopen accesssemesterapparate offizieller account der bauhaus-u;https://www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/;'open access' gefunden im Kontext: orschlagfachinformationenforschungsdatenmanagementopen accesssemesterapparate offizieller account der bauhaus-u;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;institutionelles_repository;Bereitstellung eines institutionellen Repositoriums für Open Access Publikationen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;open_access_policy;Vorhandensein einer institutionellen Open Access Policy oder Leitlinie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;veroeffentlichung_forschungsdaten;Veröffentlichung von Forschungsdaten in einem Datenrepositorium;Ja;0.50;Nachweis gefunden über textmuster Muster: 'forschungsdaten' gefunden im Kontext: tcarrelbuchungerwerbungsvorschlagfachinformationenforschungsdatenmanagementopen accesssemesterapparate offizieller;https://www.uni-weimar.de/de/universitaet/struktur/zentrale-einrichtungen/universitaetsbibliothek/;'forschungsdaten' gefunden im Kontext: tcarrelbuchungerwerbungsvorschlagfachinformationenforschungsdatenmanagementopen accesssemesterapparate offizieller;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;fair_prinzipien;Bekenntnis zu FAIR Prinzipien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;forschungsdatenmanagement;Vorhandensein einer Infrastruktur für Forschungsdatenmanagement;Ja;0.50;Nachweis gefunden über textmuster Muster: 'fdm' gefunden im Kontext: örsaal d, marienstraße 13 c art: disputation mo188fdm-tage 2025: empowering research – tools und thürin;https://www.uni-weimar.de/de/universitaet/aktuell/veranstaltungskalender/;'fdm' gefunden im Kontext: örsaal d, marienstraße 13 c art: disputation mo188fdm-tage 2025: empowering research – tools und thürin;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;offene_lernplattform;Nutzung einer offenen Lernplattform;Ja;0.50;Nachweis gefunden über textmuster Muster: 'moodle' gefunden im Kontext: iheit webmailfür studierendefür beschäftigte (owa)moodlevorlesungsverzeichnispinnwände deen schnellzugriff;https://www.uni-weimar.de/;'moodle' gefunden im Kontext: iheit webmailfür studierendefür beschäftigte (owa)moodlevorlesungsverzeichnispinnwände deen schnellzugriff;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;offene_kommunikationstools;Nutzung offener Kommunikations- oder Kollaborationstools;Ja;0.50;Nachweis gefunden über textmuster Muster: 'element' gefunden im Kontext: lesen sie mehr über diese einstellung fokussierte elemente werden schwarz hinterlegt und so visuell hervorg;https://www.uni-weimar.de/;'element' gefunden im Kontext: lesen sie mehr über diese einstellung fokussierte elemente werden schwarz hinterlegt und so visuell hervorg;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;open_source_strategie;Strategie zur Nutzung von Open Source Software;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;oer_repository;Vorhandensein eines OER-Repositories/Plattformverlinkung;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;oer_materialien_anzahl;Anzahl der unter offener Lizenz veröffentlichten Lernmaterialien;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;oer_policy;Erwähnung einer OER-Policy oder OER-Strategie;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;forschungsmethoden_protokolle;Veröffentlichung von detaillierten Forschungsmethoden, Protokollen oder Materialien;Ja;0.50;Nachweis gefunden über textmuster Muster: 'materialien' gefunden im Kontext: verstehen lernen? du möchtest ressourcenschonende materialien erkunden und die baubranche nachhaltig prägen? da;https://www.uni-weimar.de/de/bau-und-umwelt/studium/;'materialien' gefunden im Kontext: verstehen lernen? du möchtest ressourcenschonende materialien erkunden und die baubranche nachhaltig prägen? da;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;praeregistrierung;Präregistrierung von Studien oder Protokollen;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;forschungssoftware_code;Veröffentlichung von Forschungs-Software und -Code;Ja;0.50;Nachweis gefunden über textmuster Muster: 'software' gefunden im Kontext: bauhäuschen - flexible kinderbetreuungalternative softwarelösungen für hochschulangehörigeberatung zu überse;https://www.uni-weimar.de/de/bau-und-umwelt/service/;'software' gefunden im Kontext: bauhäuschen - flexible kinderbetreuungalternative softwarelösungen für hochschulangehörigeberatung zu überse;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;citizen_science_projekte;Durchführung oder Beteiligung an Citizen Science Projekten;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;verstaendliche_aufbereitung;Verständliche Aufbereitung und Kommunikation von Forschungsergebnissen für die breite Öffentlichkeit;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;direkter_dialog;Angebote zum direkten Dialog;Ja;0.50;Nachweis gefunden über textmuster Muster: 'campus öffnung' gefunden im Kontext: ébauhaus-spaziergangaudiowalkorientierung auf dem campus öffnungszeitenbauhaus.atelier | info shop cafébesucher- u;https://www.uni-weimar.de/de/universitaet/profil/besuchen-sie-uns/;'campus öffnung' gefunden im Kontext: ébauhaus-spaziergangaudiowalkorientierung auf dem campus öffnungszeitenbauhaus.atelier | info shop cafébesucher- u;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;finanzberichte;Veröffentlichung relevanter Finanzberichte;Nein;0.00;Keine ausreichenden Belege gefunden;https://www.uni-weimar.de/;;
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;kontaktmoeglichkeiten;Bereitstellung umfassender Kontaktmöglichkeiten für Hochschulleitung und Verwaltung;Ja;0.50;Nachweis gefunden über textmuster Muster: 'kontakt' gefunden im Kontext: rotkrumenmenü zum unterseitenmenü zum hauptinhalt kontakte und mehr barrierefreiheit webmailfür studierende;https://www.uni-weimar.de/;'kontakt' gefunden im Kontext: rotkrumenmenü zum unterseitenmenü zum hauptinhalt kontakte und mehr barrierefreiheit webmailfür studierende;textmuster
Bauhaus-Universität Weimar;https://www.uni-weimar.de/;organigramm;Veröffentlichung von Organigrammen oder Zuständigkeiten;Ja;0.50;Nachweis gefunden über textmuster Muster: 'struktur' gefunden im Kontext: ': 'search the menu' }} universitätaktuell+profil+struktur+studium+lehre+international+forschung und kunst+t;https://www.uni-weimar.de/;'struktur' gefunden im Kontext: ': 'search the menu' }} universitätaktuell+profil+struktur+studium+lehre+international+forschung und kunst+t;textmuster
